Arc_length vs Data,T0005-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0008-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0008-2-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0008-2-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0009-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0010-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0018-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0018-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0021-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0022-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0022-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0023-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0024-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0024-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0027-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0027-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0028-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0028-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0031-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0032-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0033-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0036-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0036-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0037-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0038-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0038-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0039-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0039-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0040-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0042-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0043-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0043-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0044-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0045-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0045-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0046-2-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0046-2-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0047-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0049-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0049-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0049-2-1-neo_42_DWI-Trio_QCed_DTI_embed,T0051-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0051-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0052-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0055-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0055-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0056-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0057-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0057-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0058-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0059-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0059-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0060-1-1-neo_dwi_28_all_QCed_VC_DTI_embed,T0060-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0062-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0062-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0064-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0066-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0066-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0067-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0067-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0068-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0068-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0069-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0069-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0072-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0072-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0073-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0073-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0074-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0074-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0075-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0075-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0076-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0077-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0079-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0079-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0080-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0080-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0081-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0081-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0082-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0082-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0083-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0084-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0084-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0085-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0085-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0086-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0086-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0088-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0088-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0089-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0089-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0092-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0092-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0094-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0095-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0095-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0096-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0096-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0096-2-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0096-2-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0100-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0101-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0101-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0102-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0103-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0106-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0106-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0108-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0108-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0109-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0109-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0110-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0110-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0112-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0112-1-2-neo_dwi_28_all_QCed_VC_DTI_embed,T0113-1-2-neo_dwi_28_all_QCed_VC_DTI_embed,T0114-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0114-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0115-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0116-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0117-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0118-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0119-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0121-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0122-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0122-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0123-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0123-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0125-1-1-neo_dwi_28_all_QCed_VC_DTI_embed,T0126-1-1-neo_dwi_21_all_QCed_VC_DTI_embed,T0126-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0130-1-1-neo_dwi_21_all_QCed_VC_DTI_embed,T0130-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0131-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0132-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0135-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0135-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0137-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0137-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0140-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0140-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0143-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0143-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0144-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0144-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0146-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0147-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0148-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0148-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0149-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0150-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0150-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0151-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0151-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0153-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0154-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0155-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0155-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0156-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0156-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0157-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0158-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0159-1-2-neo_dwi_21_all_QCed_VC_DTI_embed,T0160-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0161-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0161-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0162-1-1-neo_42_DWI_QCed_VC_embed,T0162-1-2-neo_42_DWI_QCed_VC_embed,T0164-1-1-neo_42_DWI_QCed_VC_embed,T0164-1-2-neo_42_DWI_QCed_VC_embed,T0166-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0166-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0168-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0168-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0169-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0169-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0171-1-1-neo_dwi_35_all_QCed_VC_DTI_embed,T0171-1-2-neo_dwi_35_all_QCed_VC_DTI_embed,T0175-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0175-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0176-1-2-neo_42_DWI_QCed_VC_embed,T0177-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0177-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0178-1-1-neo_42_DWI_QCed_VC_embed,T0178-1-2-neo_42_DWI_QCed_VC_embed,T0179-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0180-1-1-neo_42_DWI_QCed_VC_embed,T0180-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0182-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0184-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0186-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0188-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0189-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0190-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0190-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0191-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0192-1-1-neo_42_DWI_QCed_VC_embed,T0193-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0193-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0194-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0194-1-2-neo_42_DWI_QCed_VC_embed,T0195-1-2-neo_42_DWI_QCed_VC_embed,T0196-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0197-1-1-neo_42_DWI_QCed_VC_embed,T0197-1-2-neo_42_DWI_QCed_VC_embed,T0198-1-1-neo_42_DWI_QCed_VC_embed,T0198-1-2-neo_42_DWI_QCed_VC_embed,T0199-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0199-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0201-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0202-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0203-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0203-1-2-neo_42_DWI_QCed_VC_embed,T0204-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0204-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0206-1-1-neo_42_DWI_QCed_VC_embed,T0206-1-2-neo_42_DWI_QCed_VC_embed,T0207-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0207-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0208-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0210-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0211-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0214-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0214-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0214-2-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0214-2-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0215-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0217-1-1-neo_42_DWI_QCed_VC_embed,T0217-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0218-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0218-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0219-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0219-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0220-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0221-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0221-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0222-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0222-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0223-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0224-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0225-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0229-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0230-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0230-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0231-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0232-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0232-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0233-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0233-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0234-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0235-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0236-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0236-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0237-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0237-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0238-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0238-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0239-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0240-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0240-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0241-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0241-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0242-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0242-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0245-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0245-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0246-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0246-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0247-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0247-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0248-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0248-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0249-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0250-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0250-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0251-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0251-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0252-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0252-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0253-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0254-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0254-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0255-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0255-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0256-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0256-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0257-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0257-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0258-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0259-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0260-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0260-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0261-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0262-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0262-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0263-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0263-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0264-1-1-neo_42_DWI_QCed_VC_DTI_embed,T0264-1-2-neo_42_DWI_QCed_VC_DTI_embed,T0265-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0265-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0266-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0266-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0267-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0268-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0268-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0270-1-1-neo_42_DTI_QCed_VC_DTI_embed,T0270-1-2-neo_42_DTI_QCed_VC_DTI_embed,T0271-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0272-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0273-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0274-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0274-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0275-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0278-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0281-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0283-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0285-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0285-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0286-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0287-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0287-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0288-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0288-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0289-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0290-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0291-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0291-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0293-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0293-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0294-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0296-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0301-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0301-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0302-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0303-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0306-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0306-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0307-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0308-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0308-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0310-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0312-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0313-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0318-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0319-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0319-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0321-1-1-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0321-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0322-1-2-neo_42_DWI-Trio_QCed_VC_DTI_embed,T0325-1-1-neo_42_DWI-Trio_QCed_DTI_embed,T0325-1-2-neo_42_DWI-Trio_QCed_DTI_embed,T0326-1-1-neo_42_DWI-Trio_QCed_DTI_embed,Atlas
-48.0514,0.00127748,0.00112726,0.00146077,0.00133063,0.00126519,0.00119889,0.0011476,0.00114797,0.00124964,0.0015182,0.00159614,0.0013237,0.00136416,0.00141477,0.00164644,0.00115545,0.00130196,0.00128864,0.00141861,0.00155799,0.00112906,0.00137091,0.00143023,0.00133878,0.00139542,0.00117858,0.00128501,0.00117602,0.00121119,0.00135611,0.00138247,0.00138602,0.00135708,0.00135566,0.00142907,0.00135416,0.00147271,0.00151333,0.00135012,0.00116767,0.00135548,0.00165822,0.00154733,0.0011431,0.00155608,0.00130263,0.00111865,0.00152914,0.00163031,0.00131906,0.001245,0.00128587,0.00154642,0.00149174,0.00144285,0.00120965,0.00149869,0.00137519,0.00136131,0.00130206,0.00136487,0.00144832,0.00137097,0.00159497,0.0013694,0.00140082,0.00119018,0.00126106,0.00120137,0.0013767,0.001366,0.0016229,0.00130627,0.00151981,0.00156378,0.00149948,0.0014093,0.00137458,0.0013296,0.00118127,0.00117494,0.00118092,0.0013265,0.00125605,0.00149758,0.00141679,0.00136351,0.00138067,0.00123343,0.00130206,0.00124232,0.00142213,0.00138569,0.00132452,0.0015096,0.00138012,0.00132102,0.00131064,0.00141571,0.00200487,0.00152129,0.00106635,0.00110536,0.00126613,0.00149574,0.00162202,0.00115166,0.00124389,0.00145114,0.00158074,0.00114791,0.0011966,0.00128418,0.0015587,0.00155425,0.00140843,0.00112331,0.001072,0.00171227,0.00129444,0.00122541,0.000919552,0.00143444,0.00113129,0.00134595,0.001629,0.00129405,0.00122209,0.00139972,0.00150461,0.00139917,0.00176528,0.00111692,0.00116892,0.00137874,0.00123494,0.0014222,0.00124697,0.00133445,0.00132404,0.00128719,0.00116343,0.0015706,0.00138856,0.00141095,0.00123113,0.00156045,0.00161072,0.00155183,0.00152232,0.00118387,0.00137671,0.00123573,0.00153412,0.00117884,0.00147189,0.00132496,0.00146547,0.00133506,0.00132226,0.00154121,0.00152018,0.00141058,0.00108546,0.0015237,0.00150149,0.00131315,0.00151871,0.0014383,0.00135483,0.00184833,0.0013841,0.001555,0.00115589,0.00119769,0.00121688,0.00128726,0.00153619,0.00137368,0.00130978,0.0015103,0.00137757,0.00141347,0.00138758,0.00140693,0.00134903,0.00136719,0.00134173,0.00123697,0.00156663,0.00160391,0.00137038,0.00121843,0.00130854,0.00161506,0.0014284,0.0014013,0.00116653,0.00137117,0.00172571,0.00144099,0.00120415,0.00132409,0.00146734,0.00143957,0.0015594,0.00117422,0.00136199,0.00160979,0.00131198,0.00127823,0.00126138,0.00119497,0.00110394,0.00141862,0.00136178,0.00130682,0.00143785,0.00128758,0.00144588,0.00125285,0.00128554,0.00122626,0.00127385,0.0013876,0.00182133,0.00153984,0.00158159,0.00151366,0.00135231,0.00146082,0.00144781,0.00148042,0.00165298,0.0009971,0.00106381,0.00126995,0.00119906,0.00134822,0.00126623,0.00142798,0.00122655,0.00130202,0.00143438,0.00141918,0.00104723,0.00134899,0.00163086,0.00130272,0.00119263,0.00143534,0.0014614,0.00141203,0.00121174,0.00129879,0.00116256,0.00126209,0.00123335,0.00123966,0.00160066,0.00153835,0.00109719,0.00115608,0.00179327,0.0014691,0.00127764,0.00132924,0.00136374,0.00133345,0.00137595,0.0013989,0.00116846,0.00119812,0.00121745,0.00113586,0.00128711,0.00160669,0.00151143,0.001367,0.0012467,0.00115252,0.00142169,0.00114709,0.00147023,0.00168686,0.00138412,0.00130012,0.00160901,0.00136966,0.00126255,0.00131931,0.00134634,0.00114019,0.00123732,0.00116726,0.0014197,0.00154398,0.00119822,0.001288,0.00130094,0.00157512,0.0016721,0.00146794,0.00136626,0.00115486,0.00115554,0.0013046,0.00127662,0.00142004,0.00122053,0.00126921,0.00131447,0.00133643,0.00131027,0.00147184,0.00126844,0.00125195,0.00123881,0.00150377,0.00156639,0.00134404,0.0013282,0.00132509,0.00121773,0.00132631,0.00160679,0.00130732,0.00133906,0.00158733,0.00122526,0.00127744,0.00131906,0.00131708,0.00133419,0.00123767,0.00159162,0.00139322,0.00124231,0.00136262,0.00142078,0.00129934,0.00161888,0.00183888,0.00146905,0.00122966,0.00144247,0.00142388,0.00148062,0.00131408,0.00132356,0.00137292,0.00139803,0.00126616,0.00166341,0.001304,0.00140141,0.00130477
